t,qx,qy,qz,qw
6.852,0.012197482803280783,-0.20205996901379888,0.4197542228238128,0.8847764592014095
6.868,0.010359849398972477,-0.2009837319850298,0.4199237490255739,0.8849645518336354
6.892,0.00761717177944543,-0.19937039933598857,0.4201568095071116,0.8852466763493075
6.912,0.00535062181201128,-0.19802321278503598,0.42033747428978296,0.8854798618558207
6.928,0.0035496356067819023,-0.19694419447020248,0.42047377011520387,0.8856648310713534
6.948,0.0013109263843817988,-0.1955962894779404,0.42063602356792723,0.8858926056195744
6.964,-0.00046775340725455745,-0.19451986368098306,0.420762157056168,0.8860705451766933
6.988,-0.0031129205126896125,-0.19292703260094504,0.420949371486089,0.8863244871169601
7.008,-0.005303958451224146,-0.19168671580308339,0.42111622262050513,0.8865039188042052
7.032,-0.007917088252755479,-0.19028673972844437,0.4213270440655796,0.886685850984484
7.052,-0.010080061740985587,-0.18917616730204995,0.42150899254957885,0.8868150535935009
7.068,-0.01180039889453251,-0.18831339463733676,0.42165804625159164,0.8869065948663272
7.092,-0.014352941886263288,-0.18704810260917148,0.4219237815990455,0.8870103285140931
7.112,-0.016457686611046782,-0.18602340675512424,0.4221538844822187,0.8870797791107652
7.136,-0.018958392794402174,-0.18482253974490973,0.4224363036860792,0.8871464239193759
7.152,-0.020613501377860905,-0.18403003242727584,0.422620375969087,0.8871865917277539
7.172,-0.022664765113615235,-0.18304147471144352,0.4228488327019469,0.8872322084101802
7.192,-0.024696500138401165,-0.18204357595762302,0.42307429664481716,0.8872758076562036
7.208,-0.02630861278722518,-0.18122800956758886,0.42324916945938523,0.88731302593466
7.228,-0.028309647761447475,-0.18018106584214744,0.42346312953302423,0.8873625669824639
7.252,-0.030687612329609874,-0.1788781604890713,0.42372620622118357,0.887421532481017
7.268,-0.03225692882925086,-0.17797785630010904,0.42389645992263336,0.8874655849521049
7.284,-0.03381078966202843,-0.17704974150445252,0.42406994476119564,0.8875105078171599
7.304,-0.03572773923536161,-0.17584575688367024,0.4242907223455033,0.887569254405914
7.32,-0.0372413936830777,-0.17484737211955131,0.4244651023218993,0.8876208942844286
7.34,-0.039110492808825933,-0.17355969282889766,0.42467953915401147,0.8876906507344358
7.356,-0.04058310465122382,-0.17251321106687204,0.424871265274271,0.8877367918299347
7.376,-0.04241497510955807,-0.17123463363273342,0.42511605864006224,0.8877815084903822
7.4,-0.04461348465166088,-0.1697529324628321,0.42541864572294386,0.8878133558235998
7.42,-0.0464445503550555,-0.16854378457583344,0.42568240595520573,0.8878233978012514
7.436,-0.047905688714605585,-0.16757788701087778,0.42590043080651624,0.8878240365143155
7.456,-0.04972840661079205,-0.1663587621856869,0.4261683566427799,0.8878245207339062
7.472,-0.05118443718370997,-0.16536963588724016,0.42637967442235253,0.8878251011073055
7.496,-0.053361317088036736,-0.16385032094562463,0.42666692324786804,0.8878406268981183
7.512,-0.05480989493952076,-0.16281158639825657,0.42684896178671666,0.8878559717503757
7.532,-0.05661371742255215,-0.16148618874855827,0.4270708820014015,0.8878781220356821
7.556,-0.058768702580048814,-0.15985506931003557,0.42733437548331793,0.887906486035114
7.572,-0.06020339101488019,-0.15874181788908703,0.42750102762190484,0.8879298724256285
7.596,-0.06234817377105451,-0.15703434086452328,0.42774918589935274,0.8879659649891432
7.612,-0.06377036133047684,-0.15587234326401553,0.4279175151192628,0.8879886000818484
7.632,-0.06554385043531245,-0.1543952929138095,0.4281276794228482,0.8880162089219877
7.648,-0.06696173022018073,-0.15319535023595948,0.42828722244216005,0.8880413089742962
7.672,-0.06908140809037812,-0.15136769957267,0.4285343499350146,0.8880731329727879
7.692,-0.07084495730391012,-0.14983499671099815,0.42874931911122516,0.8880903597871577
7.712,-0.07263168719293794,-0.14835448187079558,0.4289900271643935,0.8880783424438679
7.728,-0.07407947349347645,-0.1472136433165489,0.42919498286010216,0.8880495715421037
7.744,-0.07553672357085697,-0.14609643752546184,0.4293948200790484,0.8880147086753859
7.764,-0.0773704639463648,-0.1447197079851157,0.4296590785069683,0.8879544434744218
7.788,-0.07958310678627044,-0.1430816811814091,0.42999642766093565,0.8878610442087097
7.804,-0.08106005254050555,-0.14198916824322627,0.43023138758549007,0.8877889935789873
7.82,-0.0825325780779736,-0.14089169339916705,0.430474204337467,0.8877104616297721
7.84,-0.08436230026563496,-0.13950959319528816,0.43079105768146825,0.8876030308206806
7.86,-0.08617171785146123,-0.1381041098826649,0.43110833976525165,0.8874949516819199
7.88,-0.0879567543803866,-0.13666850013199866,0.43141709251007343,0.8873920344023226
7.9,-0.08971600910908549,-0.13520687602855078,0.43173872791762147,0.8872833871994971
7.92,-0.09144459122882524,-0.13371898908465385,0.4320827110172076,0.8871649505775078
7.936,-0.09280521907342587,-0.1325142134980078,0.4323738780490006,0.8870625705747063
7.952,-0.09414657556242141,-0.13130247689599786,0.43267691127431546,0.8869536472223131
7.976,-0.09612190825891054,-0.12947545380862535,0.4331545401156954,0.8867772155343622
8.004,-0.09839498580428888,-0.1273742128702447,0.4337461402647256,0.8865430178337159
8.024,-0.10003256813303657,-0.12594642756845947,0.4342078749533103,0.886337691866922
8.048,-0.1019986938843335,-0.12428587886629294,0.43479401229657366,0.8860606376718075
8.064,-0.10330353625533517,-0.12319388375715405,0.43519499573950965,0.8858650924860172
8.084,-0.10491868141839658,-0.12182603517933224,0.4357095289657508,0.8856114801708211
8.108,-0.10682171396304674,-0.12015905429339513,0.4363415145631845,0.8853005172064571
8.124,-0.1080614788012296,-0.11901997905297826,0.43676615351164183,0.8850945082487887
8.148,-0.10987610406276373,-0.11725870451700543,0.43741551478185464,0.8847854572714832
8.172,-0.11163528782950803,-0.11542181579482938,0.43807969381612927,0.8844781222934878
8.192,-0.11305726660749492,-0.11382920746413128,0.438642193189724,0.8842250801402539
8.216,-0.11471337627666717,-0.11184644745962227,0.4393417841195687,0.8839174227384049
8.232,-0.1157890483416073,-0.11047897296264698,0.43981365678634243,0.8837144562139341
8.248,-0.11684445085732842,-0.10907605564182636,0.44028840652168005,0.8835133883943527
8.268,-0.11813569568609991,-0.10726933519472097,0.44088726588592037,0.8832642107044085
8.288,-0.11939499658653253,-0.10540253358005244,0.4414979194912317,0.8830145682772861
8.304,-0.12038204822406515,-0.10386708179333379,0.44199016981921746,0.8828162218538438
8.324,-0.12159520153653369,-0.10190596791408132,0.44260946776581755,0.8825682068321087
8.344,-0.12283309783043045,-0.0999567433213736,0.44324528853269296,0.8823005688174154
8.368,-0.12434872788293964,-0.09763879038889957,0.4440060565109352,0.8819652386953215
8.384,-0.12537053497743614,-0.09608732316366306,0.4445155460763778,0.8817343049825911
8.404,-0.12665195841550922,-0.09412620680635746,0.44515521046195855,0.8814399453282863
8.424,-0.12793397235261625,-0.09213097147551834,0.445805049450488,0.8811371293377128
8.44,-0.12895698597146765,-0.09050371261482348,0.4463246775416244,0.8808935554250884
8.46,-0.13022972926032883,-0.08842833239232413,0.4469746982425247,0.8805874554966691
8.484,-0.13174694063836212,-0.08586854243818202,0.4477566448418458,0.8802177708112621
8.508,-0.13325080871027561,-0.08323104533173806,0.44854404816191806,0.8798437656365833
8.524,-0.13424290057656205,-0.08142515091765247,0.44906635142410545,0.879595475466689
8.54,-0.13522402354587196,-0.07957935650961463,0.44958529517311097,0.8793489931976314
8.56,-0.13643028105497307,-0.07720767957334158,0.45022866468887834,0.8790448806054392
8.58,-0.13761122427899344,-0.07475924340700972,0.45086374274262714,0.8787468873104235
8.608,-0.13921812002291906,-0.07119840836617079,0.45174184419338653,0.8783384358595304
8.628,-0.14033133046705787,-0.06856399430195018,0.45236962054826607,0.8780477337706222
8.652,-0.14161717818118766,-0.06530349026678206,0.45311103428815247,0.8777074795222466
8.672,-0.1426757690639875,-0.06253626299560286,0.45372047805897986,0.8774226852107686
8.688,-0.14354590209157017,-0.06031658538269855,0.45420600605968614,0.8771849221115223
8.708,-0.14465025560938635,-0.05752183699732908,0.45480905580679176,0.8768787057379867
8.724,-0.14553860463029056,-0.05526368078091302,0.45528437726738835,0.8766302390204549
8.74,-0.14642266478989835,-0.0529835854692407,0.45575749102173413,0.8763779163604152
8.756,-0.14729740269271716,-0.05067340402381403,0.4562157267309811,0.876129494976594
8.776,-0.14837121490747424,-0.047741022763548115,0.4567694364083657,0.8758244454772627
8.8,-0.1496205182506029,-0.044155041779986526,0.45742036930336977,0.8754602438433156
8.82,-0.1506197600041285,-0.041109350630642076,0.4579524697032336,0.8751589825167394
8.84,-0.15157684320153833,-0.03801212221098586,0.45848060204914526,0.8748571750375753
8.86,-0.15248992306581718,-0.03486943957382157,0.4590027008629165,0.8745555820802569
8.876,-0.15318737723125658,-0.03232786701065675,0.4594155972505156,0.8743145003226825
8.896,-0.15401770440098986,-0.02911502123218865,0.4599256590464244,0.8740133010546297
8.916,-0.15479867880804205,-0.025862402870656814,0.4604149286485447,0.8737199772436224
8.932,-0.15538417792871723,-0.023233141247156395,0.460804924715168,0.8734842870684365
8.952,-0.15607152976154715,-0.01991996605258638,0.46129244390280016,0.8731862079468138
8.972,-0.15676134708176964,-0.016618792037998265,0.4617890964750859,0.8728691346296023
8.996,-0.15760773695967437,-0.012702814649647804,0.46238061245228174,0.8724692596181711
9.016,-0.1583152044547396,-0.009453895539991227,0.4628812059490584,0.872116912504693
9.036,-0.1590108753370666,-0.006212253948016139,0.4634039220198891,0.8717417934698382
9.056,-0.15968617570138566,-0.002973848120495099,0.46395697614116976,0.8713411535140324
9.076,-0.1603426934911402,0.0002615647709647433,0.46451579535163706,0.8709277972924696
9.1,-0.1610987165443756,0.0041442983993495615,0.46519496316634523,0.8704158055568585
9.12,-0.16170000770418272,0.007369635389848353,0.4657788673851219,0.8699705987446478
9.144,-0.1623805266077551,0.01123732197871972,0.4664832729055287,0.8694248922550359
9.164,-0.16291214191870185,0.014455137764563926,0.46707227979408467,0.8689615460166374
9.188,-0.16350121017678795,0.018308713244064967,0.46781291865368146,0.8683796510920766
9.204,-0.16386668574912888,0.020872972554260193,0.4683068448589734,0.8679865940074067
9.22,-0.164210907513177,0.023432768192172028,0.4687997026499577,0.8675900656553543
9.236,-0.16453297600179495,0.02598492691475802,0.4692944898082184,0.8671887713853723
9.252,-0.16483397052459853,0.028532464388176436,0.4697931149301136,0.8667814544631735
9.268,-0.16511403949087747,0.03107368229325882,0.4702894960066755,0.8663714966326684
9.284,-0.16537294456148732,0.03360596176648109,0.47078473096335244,0.8659585241988076
9.304,-0.1657062976127933,0.036741701894370905,0.47140836065758956,0.8654280026527277
9.324,-0.16609040894918364,0.03982277206995725,0.47205024729120015,0.8648680170477309
9.344,-0.16650728354196012,0.04286427088987706,0.47269010473030304,0.8642927997493741
9.368,-0.16703829940355483,0.04647604711852262,0.47346630291142117,0.8635785103764426
9.384,-0.1673946307041547,0.04886546802443009,0.47398348088105385,0.8630937744521465
9.408,-0.1679094414495524,0.05243168617114726,0.4747541996813515,0.8623605902650405
9.428,-0.16830609197111512,0.055388993400609106,0.47539175705891307,0.8617469443728346
9.448,-0.16866360978575654,0.058330425226655734,0.4760270386645904,0.8611320495064251
9.472,-0.16902547250804434,0.06184327046965259,0.47678816685568315,0.8603945859240671
9.488,-0.16922118733226799,0.06417656503614558,0.4772959624896057,0.8599035541554296
9.504,-0.16937667918540214,0.06650231681646848,0.4778031941853049,0.8594143878435404
9.52,-0.16949070033795038,0.06881925825603961,0.47831110694802587,0.8589268287591173
9.54,-0.1695715351911266,0.07169980629572797,0.47895047127438445,0.8583187509871404
9.556,-0.16958226574756363,0.0739922266111794,0.47946291944317526,0.8578358318606597
9.58,-0.1695035524076138,0.07741056861981656,0.4802355229632077,0.8571172568974507
9.6,-0.16934685119203174,0.08023477718798742,0.48088989340846316,0.8565214153414582
9.62,-0.16909987730904286,0.0830321242870974,0.4815310768768199,0.8559431755860251
9.64,-0.1688208426525933,0.08578917421031265,0.4821785174391394,0.855361688407059
9.656,-0.1686144610415204,0.08795329392553916,0.4827009267606971,0.8548878270976196
9.684,-0.16827679410240534,0.09166118360494539,0.4836231263491599,0.8540432188402538
9.704,-0.16804141452580892,0.0942593053105728,0.48428920792806546,0.8534291004242476
9.724,-0.16779928906469097,0.09682195636317242,0.48495968829055625,0.8528088930636915
9.74,-0.1676066047302205,0.09884757750489409,0.48551980187013555,0.8522955499497847
9.76,-0.16736065352661836,0.1013513064986196,0.48622610085023693,0.8516469357510431
9.776,-0.16715322833586854,0.10333526715930474,0.48679299430347656,0.8511252560669713
9.796,-0.1668717817318211,0.10579693920582692,0.4875026187256385,0.8504716414154977
9.812,-0.16662523354100667,0.1077516112229138,0.48806365146214464,0.84995264217938
9.832,-0.16628660520518596,0.1101776678063537,0.48876433672260783,0.8493050509647264
9.848,-0.16599287206389632,0.11210371235335848,0.4893231602551075,0.848788530164333
9.868,-0.16558080437350833,0.11449371678435062,0.49000278090994576,0.8481576862473432
9.884,-0.16522151309779462,0.11639239845666383,0.4905482226564165,0.8476538812745514
9.9,-0.16483676514559403,0.1182795827882252,0.4910917141042258,0.8471527073024988
9.924,-0.16422346043239017,0.1210851201389652,0.49190484882421776,0.8464033721741466
9.948,-0.16367673623258,0.12384393797682335,0.4927075426509998,0.8456428811605148
9.972,-0.16323199305713734,0.12655526260280126,0.4934913023256994,0.844870058931559
9.992,-0.16291889707162086,0.12878612570689216,0.4941308366259892,0.8442193335251659
10.008,-0.16270028349169063,0.1305569155069424,0.4946390538377735,0.843691718569946
10.024,-0.16250294042982324,0.13231958488632445,0.49514520234828424,0.8431580814999338
10.04,-0.16232340541042967,0.1340765834880163,0.4956536819658509,0.842616169658426
10.056,-0.16215703679195764,0.1358291646496763,0.4961592097877342,0.8420698142032133
10.072,-0.16199933959276733,0.13757761819545947,0.4966618934664942,0.8415198016217138
10.092,-0.1618127317683034,0.13975954708229513,0.4972854983503668,0.8408275934860001
10.112,-0.1616330372446517,0.1419443889723647,0.49790516448175004,0.8401291560782381
10.128,-0.16148741815899853,0.14369527939206797,0.49840065576358367,0.8395655226313227
10.144,-0.16133049862933993,0.14544785575590088,0.49889124417241515,0.839002334893127
10.164,-0.16111036113766597,0.14764322356879023,0.49948801764995854,0.8383058214592225
10.188,-0.16080480962421212,0.15028499056737965,0.5001763774700415,0.8374842244680375
10.204,-0.160573194801816,0.15204853776578653,0.500627873631761,0.8369403941842966
10.22,-0.160314352883416,0.1538149335730235,0.5010731448386143,0.8364006085549192
10.24,-0.15993337330413634,0.15601864694766626,0.5016066848709344,0.8357453150338149
10.256,-0.1595885338346923,0.157784838543222,0.5020307918446528,0.8352248371751247
10.272,-0.1592448083468811,0.15955279757977422,0.5024476210230909,0.8347037701647627
10.292,-0.15884763688714856,0.16176544442792412,0.5029574634405504,0.8340462572386811
10.308,-0.1585417301294132,0.16353996617496047,0.5033690855338068,0.8335099057599282
10.332,-0.15807637751347411,0.16621861117211578,0.5039728037016243,0.8327032156184788
10.352,-0.15766390262591803,0.1684684307301337,0.5044631960484083,0.8320320699881204
10.372,-0.15721532984254732,0.17073508562936088,0.5049455769063654,0.8313620360350428
10.392,-0.15671635740381376,0.17302290899444225,0.5054186809267649,0.8306954997202225
10.412,-0.1561541444157461,0.17532974332445384,0.505876549221546,0.8300387227324206
10.432,-0.15550955027252286,0.17765664973462145,0.5063195798939178,0.8293945849806077
10.452,-0.15476944651811986,0.18000580926464801,0.5067577488170045,0.8287586567085594
10.472,-0.15392407298382157,0.18237715060227064,0.5071813453348429,0.8281382962033617
10.488,-0.15316349650018846,0.18428725858989226,0.5075025874937554,0.8276595153493992
10.508,-0.1521018709485907,0.18669062816543566,0.5078880020898919,0.8270800490534586
10.536,-0.15041805560752383,0.19008056424913425,0.5083989616879683,0.8263015692812029
10.556,-0.14908715035966172,0.19251494510996403,0.508743559277136,0.8257669213530985
10.576,-0.1476618183026779,0.19495805319656986,0.5090680256350774,0.8252497138353668
10.596,-0.14616388829189322,0.19741114793325681,0.5093629256096412,0.8247510936309548
10.62,-0.1443613199353236,0.20037757990167596,0.5096483746624224,0.8241766612706464
10.636,-0.14318962819085518,0.2023685529152764,0.5098223282386455,0.8237869219639679
10.656,-0.14173132821399462,0.20486977582601396,0.5100143169412019,0.8233018899958235
10.672,-0.14055953677919542,0.20687773899154507,0.5101530455933422,0.8229146297168386
10.692,-0.13909194423834048,0.2093891486311198,0.5103167749300872,0.8224271424925664
10.708,-0.13792291094287837,0.21139492050013867,0.5104450574391974,0.8220312047359744
10.728,-0.1364707885841304,0.21388956706184875,0.5106486107693888,0.8215016575057008
10.744,-0.1353084050084143,0.21587207755551147,0.5108067250908612,0.8210769581883879
10.764,-0.13385325325039996,0.21833281323692771,0.5110090988103152,0.8205387194955536
10.784,-0.13239457348778408,0.22076822909021682,0.5112168537903921,0.8199941428668929
10.8,-0.13122296198612787,0.22269754619620405,0.5113882703225053,0.8195537652541981
10.816,-0.13004601132059623,0.22461026797851813,0.5115605413100507,0.8191117597939793
10.836,-0.12856108861474225,0.22697528421321167,0.5117783497751371,0.8185579927848494
10.852,-0.12735594063824954,0.22884593941763423,0.5119399425387199,0.8181243766259868
10.876,-0.12550725220327055,0.23161271870070743,0.5121425420141199,0.8175044310826499
10.896,-0.12394851512832238,0.23387931479574245,0.5123141144742788,0.8169892776643974
10.912,-0.12268859305307628,0.23566523561876443,0.5124535684971185,0.8165786832816407
10.928,-0.12141279778291604,0.23742468302158626,0.512591166311256,0.8161732344584024
10.948,-0.11979404517246191,0.239583816489093,0.5127688067784104,0.8156697446962122
10.968,-0.1181543392676467,0.24170074817023743,0.5129587983385304,0.8151647512333101
10.988,-0.11654867296477048,0.24378923643892259,0.5131484340301434,0.8146544664329102
11.004,-0.1153072342794587,0.245445811803249,0.5132906089967215,0.8142440333873137
11.028,-0.11348514502378479,0.2479057467770247,0.513513477988829,0.8136140181300178
11.048,-0.11198055860431129,0.24992528922219776,0.513710461117279,0.8130801107151373
11.064,-0.11077492440638201,0.25151880904990376,0.5138769117608104,0.8126485860296878
11.084,-0.10925241243836034,0.2534825941550313,0.5140968027158214,0.8121052655131624
11.108,-0.10738805221764841,0.25579358042186245,0.5143758998093292,0.811452330177939
11.124,-0.10611526663184297,0.25730274269669334,0.514569525557467,0.8110197606445698
11.144,-0.10448302557715987,0.25915703094675746,0.5148387352594355,0.8104702384132121
11.164,-0.10280172936489863,0.2609712426899819,0.51512153463298,0.8099232182656554
11.188,-0.1007149788719231,0.26309260339433554,0.5154788726239302,0.8092714667825506
11.212,-0.09855444527407119,0.2651531998649078,0.5158589694051271,0.8086224864560722
11.232,-0.09671002046408514,0.2668295644900202,0.5161990302916577,0.8080765536642274
11.256,-0.09444489305582539,0.2687937788895679,0.5166279911053318,0.8074190890810107
11.272,-0.09290338398884973,0.27007052945345933,0.5169247574174174,0.806981824784854
11.292,-0.0909357690197928,0.2716261106426528,0.5173066861288717,0.8064389216898508
11.312,-0.08893108903048241,0.2731419623581637,0.517696020958066,0.8059004651240559
11.336,-0.08655636417020525,0.2749477892267789,0.518158392232181,0.8052475331103492
11.356,-0.08458259277387856,0.2764356343285477,0.5185319973411948,0.8047072093664708
11.376,-0.08259152054037236,0.2778974380702338,0.5189007070766527,0.8041726872035506
11.392,-0.08097897012088681,0.27904258350226163,0.5191980656760077,0.8037481020747956
11.412,-0.07893227360344891,0.2804394056487618,0.5195669509999821,0.8032270036370428
11.432,-0.07684604006874142,0.28179083023911794,0.5199308398072148,0.8027207085507801
11.456,-0.07429095775975383,0.28334864970584644,0.5203824028630308,0.8021200353410395
11.476,-0.07212548866623067,0.2845955190644283,0.520773927182791,0.8016219939470968
11.496,-0.06993433673648293,0.2857957085809258,0.5211760331201662,0.8011276702268385
11.512,-0.06816990259281708,0.2867239548477875,0.52150938024786,0.8007310437409197
11.532,-0.06595418952273635,0.28784649272420376,0.5219416711296603,0.8002320497512904
11.556,-0.06329145938918532,0.28913956240515026,0.5224833119691613,0.7996272214815361
11.58,-0.06064668948792207,0.29037762650777316,0.5230812735979322,0.7989923618464904
11.6,-0.05846343590492492,0.2913730564846246,0.5235977071422327,0.7984542627429546
11.628,-0.05553595272771238,0.29277586133229727,0.5243287195241385,0.7976700112564933
11.644,-0.05394913759291058,0.2935947766308572,0.5247519076230243,0.7971994939374055
11.668,-0.05165430581385098,0.2948309922654522,0.5253961577561762,0.7964705870939023
11.688,-0.04980693469734418,0.29586017138897935,0.5259394473255262,0.7958478032819204
11.708,-0.04800792272223864,0.29688226694551184,0.5264907640401577,0.7952129490328993
11.724,-0.04659359568637827,0.297691728107704,0.5269205621527855,0.7947096281270636
11.74,-0.04520899595129836,0.29849939202498793,0.5273682232673945,0.7941895345152691
11.76,-0.04350301242705664,0.2994975455057987,0.5279352702799406,0.7935320148174362
11.78,-0.04181586705900055,0.3004786242348424,0.5285114083166735,0.7928680349964721
11.796,-0.040472831414298444,0.3012515151332633,0.5289760811166082,0.7923343865778758
11.82,-0.038466339104555616,0.3023847013371584,0.5296886192634294,0.7915262470543428
11.84,-0.036793153165486765,0.3033007044811224,0.5302972629838661,0.790847494409141
11.86,-0.0351118178095126,0.30418985949543725,0.5309189526375364,0.7901650178035721
11.876,-0.03375914581011319,0.3048811553946028,0.5314264652762222,0.7896161809154141
11.892,-0.03240011564371097,0.3055557089139758,0.5319429594874933,0.789064401115675
11.92,-0.029997609750809073,0.30669776310852276,0.5328680645153172,0.7880915247185231
11.936,-0.028614191496137135,0.30733106017440176,0.5334180660986739,0.7875239769407987
11.956,-0.026917963168481614,0.3081400183404282,0.5341113722620504,0.7867974290606004
11.984,-0.024628053301131707,0.30933459792585616,0.5350788133248149,0.7857456516249731
12.0,-0.023341655904976926,0.3100404241328656,0.5356312140770364,0.7851301197951117
12.02,-0.021739817870911938,0.31094235476208004,0.5363225540334129,0.7843470853958912
12.04,-0.020133490301423924,0.3118583912951136,0.5370134782220101,0.7835531319285278
12.056,-0.018837926807105707,0.3125978682894619,0.5375661813432836,0.7829114291735014
12.072,-0.01752755977800061,0.31333992172197467,0.5381202428431493,0.782264330227274
12.088,-0.016197274732929385,0.3140827199795729,0.5386764043033175,0.781612067939274
12.112,-0.014154069224018049,0.3151915650091613,0.5395126273929278,0.7806279937044645
12.128,-0.012756341333012846,0.3159236656351207,0.5400721839965426,0.7799689412538611
12.144,-0.011330259195161674,0.3166507881293374,0.5406397533571108,0.779302611758489
12.164,-0.009507857415696987,0.31754973130111885,0.5413580141810734,0.7784621180763229
12.18,-0.008018516611423833,0.31826030739274147,0.5419381460035277,0.7777847555949456
12.196,-0.006503288931811726,0.3189628028564385,0.5425218790093215,0.777103885219492
12.224,-0.0037895753862248354,0.3201720419566585,0.543549942964978,0.7759052533463509
12.244,-0.0018010726903242096,0.3210151404893336,0.5442846929142592,0.7750485202701882
12.268,0.0006341164297454536,0.32200540832597446,0.5451755538612781,0.774012745616779
12.284,0.0022644796695582624,0.32267219767846167,0.5457806738007241,0.7733052315113389
12.308,0.004667632633325016,0.32373937712793927,0.5466916115214429,0.7722041898322634
12.324,0.0062522627379632744,0.3244884942739564,0.5472939919505332,0.771451497288926
12.344,0.008226035658976083,0.32545537529639273,0.5480457818912225,0.7704913704768277
12.364,0.010204873430416067,0.32644600497614934,0.5487905702330356,0.7695178857029127
12.388,0.012594458151182545,0.32764889563929744,0.5496842445640217,0.7683324879818033
12.412,0.015013456139857821,0.32885208620957584,0.5505805739212295,0.7671322787830767
12.436,0.017470989490987725,0.3300397153965894,0.5514950422320389,0.7659123769600709
12.46,0.0199732905699117,0.3311901286170709,0.5524282112870237,0.7646811346859798
12.476,0.02166828539746935,0.33192672701802756,0.5530597991431213,0.7638586203420134
12.5,0.024243869631635585,0.33298049600579427,0.5540354972237699,0.7626145106677616
12.516,0.025992226225785734,0.33364335992650146,0.5546984863003884,0.7617848133487832
12.532,0.027766160453067654,0.334272359817446,0.5553710809630384,0.7609559725934981
12.548,0.02956634452571027,0.3348659972415469,0.5560539487566789,0.7601280163465337
12.568,0.03184996408342744,0.33556016160079616,0.5569299964032426,0.759087568624738
12.584,0.033701454620107096,0.3360797322378132,0.557644576657857,0.7582526964406577
12.6,0.035574797188520475,0.3365674690293494,0.5583664127120761,0.7574191189501498
12.62,0.03793376426821109,0.3371544961967192,0.5592740727755064,0.7563731795508603
12.64,0.04027206515015701,0.33777447156796236,0.5601864752824125,0.7552997286085785
12.656,0.04213823229250837,0.3382861698569991,0.5609186291315021,0.7544250315014611
12.672,0.04401419972784354,0.3387989897317305,0.5616490557097926,0.7535438494204398
12.692,0.04638298845311938,0.33942849824335347,0.5625607202287254,0.7524376047342115
12.716,0.049273542030578064,0.34015105102652204,0.563668450838135,0.7510973692345421
12.736,0.051736517519721914,0.34070750583160625,0.5645957944635309,0.7499822111883935
12.756,0.054254601770733143,0.34121780155799625,0.5655237539404795,0.7488723080844258
12.772,0.05631053812753421,0.34159125185065453,0.5662674727295971,0.7479877601159829
12.788,0.05840250229272335,0.3419354048183085,0.5670107906534945,0.7471064783149636
12.812,0.06160987429047822,0.3423984348548831,0.5681257490903989,0.745788621808694
12.828,0.06379486069799598,0.34266787546122685,0.5688692478689685,0.744913902209112
12.848,0.06657666566803057,0.34295473713329816,0.5698088927551558,0.7438194818660647
12.864,0.06884035288932205,0.3431421896358162,0.5705617028838786,0.7429493836784979
12.884,0.07171688280116731,0.3433322471646088,0.5715024156736028,0.7418656520269826
12.904,0.0746457786960022,0.3434781734919063,0.5724442234654129,0.7407822642845953
12.924,0.07760025959774092,0.34363788929407196,0.5733772859952908,0.7396821538042898
12.944,0.08056871254963673,0.3438448801188018,0.5742887193045313,0.738560659562735
12.96,0.08295787582676044,0.3440376694141104,0.5750029648756306,0.73765009540205
12.98,0.08597034072808935,0.3442984337345355,0.575871374817803,0.7365051586435055
12.996,0.08841174274659452,0.3445125198200405,0.5765280322203646,0.735601737012543
13.012,0.0908758653479412,0.34473375065286543,0.5771738281863309,0.7346908127333611
13.028,0.09336341574599212,0.3449608172592659,0.5778091239130798,0.7337723921481781
13.052,0.09714207378832372,0.3453089200894006,0.5787392673654537,0.7323837980294853
13.068,0.09969714788301058,0.3455417148385873,0.5793431708245025,0.7314525906915724
13.088,0.10292691298197611,0.34583196432884133,0.5800875518468835,0.7302771632912705
13.108,0.10619066401361515,0.3461218345051324,0.5808233906595198,0.7290866940343433
13.128,0.10948348312908844,0.3464080984980457,0.5815521810834572,0.7278817602426679
13.152,0.11347021242563575,0.3467438143456412,0.5824132507169705,0.7264213952620119
13.172,0.11681814452805801,0.347016182884373,0.5831202738577076,0.7251924131852824
13.192,0.1201895444981779,0.3472816136678078,0.5838168009013865,0.7239529661427426
13.212,0.12358282809213941,0.34753791498596903,0.5845066241512417,0.7227009676008974
13.232,0.12699867551081626,0.347779355511999,0.5851884329172091,0.721439778691235
13.256,0.13112542051461046,0.348044415897676,0.5859952495868902,0.7199172008772332
13.272,0.13389035344394543,0.34820152201759647,0.5865259804091226,0.7188994002114636
13.296,0.13804273782267704,0.3484417079223828,0.5873005668224243,0.7173636615584955
13.316,0.14149052734228082,0.34869331373218354,0.5879160987150573,0.7160642879675954
13.336,0.14493425310730235,0.34896600927936994,0.5885106116366311,0.7147531368486167
13.356,0.1483762067777886,0.34923824631540545,0.5890925413965731,0.7134333369304395
13.376,0.15181482261938975,0.3494954646358116,0.5896613341476167,0.7121128357523787
13.396,0.15524605988095014,0.3497246543745412,0.590219989918791,0.7107965183611344
13.424,0.16002963896204658,0.3499826690627598,0.5910123766329781,0.7089478236626605
13.444,0.1634354297500923,0.3501050418842591,0.5915723626580313,0.7076421833729379
13.468,0.16750140527438295,0.3501739618797199,0.5922407597067489,0.706096564355429
13.488,0.17086181207405712,0.3501614527962964,0.5927976987563516,0.7048291186518407
13.504,0.17352978638558053,0.35010396076362205,0.5932435614154308,0.7038300268770401
